activation,batch_size,candidate_name,checkpoint_interval,data_seed,depth,group,hidden_size,knn_k,learning_rate,loss_kind,model_seed,mu_in_preview,mu_ref_preview,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in_preview,rho_ref_preview,run_id,run_rel_dir,schedule_kind,stage_epochs,test_seed,total_epochs,training_contexts,training_seed
silu,1,standard,10,202665051,4,00_baseline,128,0,0.001,dfl,202665052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,6,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_standard_rep06,full/00_baseline/standard/rep06,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202665053
silu,1,persistent_adam,10,202665051,4,00_baseline,128,0,0.001,dfl,202665052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,6,false,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_persistent_adam_rep06,full/00_baseline/persistent_adam/rep06,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202665053
silu,1,standard,10,202675051,4,00_baseline,128,0,0.001,dfl,202675052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,7,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_standard_rep07,full/00_baseline/standard/rep07,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202675053
silu,1,persistent_adam,10,202675051,4,00_baseline,128,0,0.001,dfl,202675052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,7,false,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_persistent_adam_rep07,full/00_baseline/persistent_adam/rep07,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202675053
silu,1,standard,10,202685051,4,00_baseline,128,0,0.001,dfl,202685052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,8,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_standard_rep08,full/00_baseline/standard/rep08,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202685053
silu,1,persistent_adam,10,202685051,4,00_baseline,128,0,0.001,dfl,202685052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,8,false,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_persistent_adam_rep08,full/00_baseline/persistent_adam/rep08,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202685053
silu,1,standard,10,202695051,4,00_baseline,128,0,0.001,dfl,202695052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,9,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_standard_rep09,full/00_baseline/standard/rep09,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202695053
silu,1,persistent_adam,10,202695051,4,00_baseline,128,0,0.001,dfl,202695052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,9,false,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_persistent_adam_rep09,full/00_baseline/persistent_adam/rep09,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202695053
silu,1,standard,10,202705051,4,00_baseline,128,0,0.001,dfl,202705052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,10,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_standard_rep10,full/00_baseline/standard/rep10,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202705053
silu,1,persistent_adam,10,202705051,4,00_baseline,128,0,0.001,dfl,202705052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,10,false,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_00_baseline_persistent_adam_rep10,full/00_baseline/persistent_adam/rep10,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202705053
silu,1,no_finetune,10,202615051,4,01_ablations,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep01,full/01_ablations/no_finetune/rep01,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,no_annealing,10,202615051,4,01_ablations,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep01,full/01_ablations/no_annealing/rep01,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,mse,10,202615051,4,01_ablations,128,0,0.001,mse,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep01,full/01_ablations/mse/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,no_finetune,10,202625051,4,01_ablations,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep02,full/01_ablations/no_finetune/rep02,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,no_annealing,10,202625051,4,01_ablations,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep02,full/01_ablations/no_annealing/rep02,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,mse,10,202625051,4,01_ablations,128,0,0.001,mse,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep02,full/01_ablations/mse/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,no_finetune,10,202635051,4,01_ablations,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep03,full/01_ablations/no_finetune/rep03,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,no_annealing,10,202635051,4,01_ablations,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep03,full/01_ablations/no_annealing/rep03,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,mse,10,202635051,4,01_ablations,128,0,0.001,mse,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep03,full/01_ablations/mse/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,no_finetune,10,202645051,4,01_ablations,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep04,full/01_ablations/no_finetune/rep04,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,no_annealing,10,202645051,4,01_ablations,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep04,full/01_ablations/no_annealing/rep04,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,mse,10,202645051,4,01_ablations,128,0,0.001,mse,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep04,full/01_ablations/mse/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,no_finetune,10,202655051,4,01_ablations,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep05,full/01_ablations/no_finetune/rep05,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,no_annealing,10,202655051,4,01_ablations,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep05,full/01_ablations/no_annealing/rep05,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,mse,10,202655051,4,01_ablations,128,0,0.001,mse,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep05,full/01_ablations/mse/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,no_finetune,10,202665051,4,01_ablations,128,0,0.001,dfl,202665052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,6,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep06,full/01_ablations/no_finetune/rep06,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202665053
silu,1,no_annealing,10,202665051,4,01_ablations,128,0,0.001,dfl,202665052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,6,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep06,full/01_ablations/no_annealing/rep06,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202665053
silu,1,mse,10,202665051,4,01_ablations,128,0,0.001,mse,202665052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,6,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep06,full/01_ablations/mse/rep06,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202665053
silu,1,no_finetune,10,202675051,4,01_ablations,128,0,0.001,dfl,202675052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,7,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep07,full/01_ablations/no_finetune/rep07,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202675053
silu,1,no_annealing,10,202675051,4,01_ablations,128,0,0.001,dfl,202675052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,7,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep07,full/01_ablations/no_annealing/rep07,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202675053
silu,1,mse,10,202675051,4,01_ablations,128,0,0.001,mse,202675052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,7,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep07,full/01_ablations/mse/rep07,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202675053
silu,1,no_finetune,10,202685051,4,01_ablations,128,0,0.001,dfl,202685052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,8,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep08,full/01_ablations/no_finetune/rep08,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202685053
silu,1,no_annealing,10,202685051,4,01_ablations,128,0,0.001,dfl,202685052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,8,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep08,full/01_ablations/no_annealing/rep08,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202685053
silu,1,mse,10,202685051,4,01_ablations,128,0,0.001,mse,202685052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,8,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep08,full/01_ablations/mse/rep08,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202685053
silu,1,no_finetune,10,202695051,4,01_ablations,128,0,0.001,dfl,202695052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,9,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep09,full/01_ablations/no_finetune/rep09,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202695053
silu,1,no_annealing,10,202695051,4,01_ablations,128,0,0.001,dfl,202695052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,9,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep09,full/01_ablations/no_annealing/rep09,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202695053
silu,1,mse,10,202695051,4,01_ablations,128,0,0.001,mse,202695052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,9,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep09,full/01_ablations/mse/rep09,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202695053
silu,1,no_finetune,10,202705051,4,01_ablations,128,0,0.001,dfl,202705052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.01,1,10,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_finetune_rep10,full/01_ablations/no_finetune/rep10,no_finetune,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202705053
silu,1,no_annealing,10,202705051,4,01_ablations,128,0,0.001,dfl,202705052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,10,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_no_annealing_rep10,full/01_ablations/no_annealing/rep10,no_annealing,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202705053
silu,1,mse,10,202705051,4,01_ablations,128,0,0.001,mse,202705052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,10,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_01_ablations_mse_rep10,full/01_ablations/mse/rep10,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202705053
silu,1,scenarios2,10,202615051,4,02_multi_scenario,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,2,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios2_rep01,full/02_multi_scenario/scenarios2/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,scenarios2,10,202625051,4,02_multi_scenario,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,2,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios2_rep02,full/02_multi_scenario/scenarios2/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,scenarios2,10,202635051,4,02_multi_scenario,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,2,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios2_rep03,full/02_multi_scenario/scenarios2/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,scenarios2,10,202645051,4,02_multi_scenario,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,2,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios2_rep04,full/02_multi_scenario/scenarios2/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,scenarios2,10,202655051,4,02_multi_scenario,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,2,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios2_rep05,full/02_multi_scenario/scenarios2/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,scenarios4,10,202615051,4,02_multi_scenario,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,4,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios4_rep01,full/02_multi_scenario/scenarios4/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,scenarios4,10,202625051,4,02_multi_scenario,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,4,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios4_rep02,full/02_multi_scenario/scenarios4/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,scenarios4,10,202635051,4,02_multi_scenario,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,4,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios4_rep03,full/02_multi_scenario/scenarios4/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,scenarios4,10,202645051,4,02_multi_scenario,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,4,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_02_multi_scenario_scenarios4_rep04,full/02_multi_scenario/scenarios4/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
